Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:59:03;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:06;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:09;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:12;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:15;0003;0000;0000;0000;0000;0000;0000;0000;025
00:59:18;0003;0000;0000;0000;0000;0000;0000;0000;027
00:59:21;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:24;0003;0000;0000;0000;0000;0000;0000;0000;025
00:59:27;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:30;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:33;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:36;0003;0000;0000;0000;0000;0000;0000;0000;025
00:59:39;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:42;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:45;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:48;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:51;0003;0000;0000;0000;0000;0000;0000;0000;025
00:59:54;0003;0000;0000;0000;0000;0000;0000;0000;026
00:59:57;0003;0000;0000;0000;0000;0000;0000;0000;026
01:05:00;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:03;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:06;0003;0000;0000;0000;0000;0000;0000;0000;030
01:05:09;0003;0000;0000;0000;0000;0000;0000;0000;028
01:05:12;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:15;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:18;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:21;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:24;0003;0000;0000;0000;0000;0000;0000;0000;030
01:05:27;0003;0000;0000;0000;0000;0000;0000;0000;030
01:05:30;0003;0000;0000;0000;0000;0000;0000;0000;030
01:05:33;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:36;0003;0000;0000;0000;0000;0000;0000;0000;028
01:05:39;0003;0000;0000;0000;0000;0000;0000;0000;028
01:05:42;0003;0000;0000;0000;0000;0000;0000;0000;030
01:05:45;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:48;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:51;0003;0000;0000;0000;0000;0000;0000;0000;028
01:05:54;0003;0000;0000;0000;0000;0000;0000;0000;029
01:05:57;0003;0000;0000;0000;0000;0000;0000;0000;029
01:07:08;0003;0000;0000;0000;0000;0000;0000;0000;030
01:07:11;0003;0000;0000;0000;0000;0000;0000;0000;030
01:07:14;0003;0000;0000;0000;0000;0000;0000;0000;029
01:07:17;0003;0000;0000;0000;0000;0000;0000;0000;030
01:07:20;0003;0000;0000;0000;0000;0000;0000;0000;030
01:07:23;0003;0000;0000;0000;0000;0000;0000;0000;030
01:07:26;0003;0000;0000;0000;0000;0000;0000;0000;030
01:07:29;0003;0000;0000;0000;0000;0000;0000;0000;029
