Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:29:18;0003;0000;0000;0000;0000;0000;0000;0000;030
00:29:21;0003;0000;0000;0000;0000;0000;0000;0000;043
00:29:24;0003;0000;0000;0000;0000;0000;0000;0000;031
00:29:27;0003;0000;0000;0000;0000;0000;0000;0000;029
00:29:30;0003;0000;0000;0000;0000;0000;0000;0000;029
00:29:33;0003;0000;0000;0000;0000;0000;0000;0000;030
00:29:36;0003;0000;0000;0000;0000;0000;0000;0000;028
00:29:39;0003;0000;0000;0000;0000;0000;0000;0000;030
00:29:42;0003;0000;0000;0000;0000;0000;0000;0000;030
00:29:45;0003;0000;0000;0000;0000;0000;0000;0000;029
00:29:48;0003;0000;0000;0000;0000;0000;0000;0000;029
00:29:51;0003;0000;0000;0000;0000;0000;0000;0000;029
00:29:54;0003;0000;0000;0000;0000;0000;0000;0000;029
00:29:57;0003;0000;0000;0000;0000;0000;0000;0000;030
00:30:00;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:03;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:06;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:10;0003;0000;0000;0000;0000;0000;0000;0000;030
00:30:13;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:16;0003;0000;0000;0000;0000;0000;0000;0000;028
00:30:19;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:22;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:25;0003;0000;0000;0000;0000;0000;0000;0000;030
00:30:28;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:31;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:30:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:30:40;0003;0000;0000;0000;0000;0000;0000;0000;030
