Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:34:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:34:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:34:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:34:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:34:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:34:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:34:34;0003;0000;0000;0000;0000;0000;0000;0000;043
00:34:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:34:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:34:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:34:46;0003;0000;0000;0000;0000;0000;0000;0000;042
00:34:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:34:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:34:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:34:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:16;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:34;0003;0000;0000;0000;0000;0000;0000;0000;045
00:35:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:35:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:55;0003;0000;0000;0000;0000;0000;0000;0000;044
00:35:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:36:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:36:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:07;0003;0000;0000;0000;0000;0000;0000;0000;045
00:36:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:16;0003;0000;0000;0000;0000;0000;0000;0000;042
00:36:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:36:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:25;0003;0000;0000;0000;0000;0000;0000;0000;042
00:36:28;0003;0000;0000;0000;0000;0000;0000;0000;042
00:36:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:36:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:36:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:36:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:37:01;0003;0000;0000;0000;0000;0000;0000;0000;044
