Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
17:49:14;0000;0000;0000;0000;0000;0000;0000;0000;043
17:49:17;0000;0000;0000;0000;0000;0000;0000;0000;045
17:49:20;0000;0000;0000;0000;0000;0000;0000;0000;043
17:49:23;0000;0000;0000;0000;0000;0000;0000;0000;043
17:49:27;0000;0000;0000;0000;0000;0000;0000;0000;042
17:49:30;0000;0000;0000;0000;0000;0000;0000;0000;044
17:49:33;0000;0000;0000;0000;0000;0000;0000;0000;043
17:49:36;0000;0000;0000;0000;0000;0000;0000;0000;045
17:49:39;0000;0000;0000;0000;0000;0000;0000;0000;042
17:49:42;0000;0000;0000;0000;0000;0000;0000;0000;043
17:49:45;0000;0000;0000;0000;0000;0000;0000;0000;045
17:49:48;0000;0000;0000;0000;0000;0000;0000;0000;043
17:49:51;0000;0000;0000;0000;0000;0000;0000;0000;043
17:49:54;0000;0000;0000;0000;0000;0000;0000;0000;043
17:49:57;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:00;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:03;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:06;0000;0000;0000;0000;0000;0000;0000;0000;046
17:50:09;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:12;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:15;0000;0000;0000;0000;0000;0000;0000;0000;044
17:50:18;0000;0000;0000;0000;0000;0000;0000;0000;046
17:50:21;0000;0000;0000;0000;0000;0000;0000;0000;044
17:50:24;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:27;0000;0000;0000;0000;0000;0000;0000;0000;046
17:50:30;0000;0000;0000;0000;0000;0000;0000;0000;044
17:50:33;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:36;0000;0000;0000;0000;0000;0000;0000;0000;042
17:50:39;0000;0000;0000;0000;0000;0000;0000;0000;044
17:50:42;0000;0000;0000;0000;0000;0000;0000;0000;044
17:50:45;0000;0000;0000;0000;0000;0000;0000;0000;044
17:50:48;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:51;0000;0000;0000;0000;0000;0000;0000;0000;044
17:50:54;0000;0000;0000;0000;0000;0000;0000;0000;043
17:50:57;0000;0000;0000;0000;0000;0000;0000;0000;044
17:51:00;0000;0000;0000;0000;0000;0000;0000;0000;045
17:51:03;0000;0000;0000;0000;0000;0000;0000;0000;042
17:51:06;0000;0000;0000;0000;0000;0000;0000;0000;044
17:51:09;0000;0000;0000;0000;0000;0000;0000;0000;044
17:51:12;0000;0000;0000;0000;0000;0000;0000;0000;043
17:51:15;0000;0000;0000;0000;0000;0000;0000;0000;044
17:51:18;0000;0000;0000;0000;0000;0000;0000;0000;043
17:51:21;0000;0000;0000;0000;0000;0000;0000;0000;044
17:51:24;0000;0000;0000;0000;0000;0000;0000;0000;043
17:51:27;0000;0000;0000;0000;0000;0000;0000;0000;044
17:51:30;0000;0000;0000;0000;0000;0000;0000;0000;043
17:51:33;0000;0000;0000;0000;0000;0000;0000;0000;042
