Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:04:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:46;0003;0000;0000;0000;0000;0000;0000;0000;042
00:04:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:58;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:19;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:25;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:34;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:37;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:55;0003;0000;0000;0000;0000;0000;0000;0000;027
00:05:58;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:01;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:04;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:07;0003;0000;0000;0000;0000;0000;0000;0000;025
00:06:10;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:13;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:16;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:19;0003;0000;0000;0000;0000;0000;0000;0000;026
00:06:22;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:25;0003;0000;0000;0000;0000;0000;0000;0000;028
00:06:28;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:31;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:34;0003;0000;0000;0000;0000;0000;0000;0000;025
00:06:37;0003;0000;0000;0000;0000;0000;0000;0000;025
00:06:40;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:43;0003;0000;0000;0000;0000;0000;0000;0000;026
00:06:46;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:49;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:52;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:55;0003;0000;0000;0000;0000;0000;0000;0000;027
00:06:58;0003;0000;0000;0000;0000;0000;0000;0000;027
00:07:01;0003;0000;0000;0000;0000;0000;0000;0000;027
00:07:04;0003;0000;0000;0000;0000;0000;0000;0000;027
00:07:07;0003;0000;0000;0000;0000;0000;0000;0000;027
00:07:10;0003;0000;0000;0000;0000;0000;0000;0000;026
00:07:13;0003;0000;0000;0000;0000;0000;0000;0000;026
00:07:16;0003;0000;0000;0000;0000;0000;0000;0000;027
00:07:19;0003;0000;0000;0000;0000;0000;0000;0000;027
00:07:22;0003;0000;0000;0000;0000;0000;0000;0000;026
