Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:19:38;0003;0000;0000;0000;0000;0000;0000;0000;043
00:19:41;0003;0000;0000;0000;0000;0000;0000;0000;043
00:19:44;0003;0000;0000;0000;0000;0000;0000;0000;044
00:19:47;0003;0000;0000;0000;0000;0000;0000;0000;043
00:19:50;0003;0000;0000;0000;0000;0000;0000;0000;043
00:19:53;0003;0000;0000;0000;0000;0000;0000;0000;043
00:19:56;0003;0000;0000;0000;0000;0000;0000;0000;044
00:19:59;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:02;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:05;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:08;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:11;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:14;0003;0000;0000;0000;0000;0000;0000;0000;044
00:20:17;0003;0000;0000;0000;0000;0000;0000;0000;044
00:20:20;0003;0000;0000;0000;0000;0000;0000;0000;044
00:20:23;0003;0000;0000;0000;0000;0000;0000;0000;044
00:20:26;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:29;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:32;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:35;0003;0000;0000;0000;0000;0000;0000;0000;044
00:20:38;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:41;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:44;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:47;0003;0000;0000;0000;0000;0000;0000;0000;043
00:20:50;0003;0000;0000;0000;0000;0000;0000;0000;044
00:20:53;0003;0000;0000;0000;0000;0000;0000;0000;044
00:20:56;0003;0000;0000;0000;0000;0000;0000;0000;044
00:20:59;0003;0000;0000;0000;0000;0000;0000;0000;044
00:21:02;0003;0000;0000;0000;0000;0000;0000;0000;043
00:21:05;0003;0000;0000;0000;0000;0000;0000;0000;042
00:21:08;0003;0000;0000;0000;0000;0000;0000;0000;046
00:21:11;0003;0000;0000;0000;0000;0000;0000;0000;043
00:21:14;0003;0000;0000;0000;0000;0000;0000;0000;042
00:21:17;0003;0000;0000;0000;0000;0000;0000;0000;044
00:21:20;0003;0000;0000;0000;0000;0000;0000;0000;043
00:21:23;0003;0000;0000;0000;0000;0000;0000;0000;044
00:21:26;0003;0000;0000;0000;0000;0000;0000;0000;044
00:21:29;0003;0000;0000;0000;0000;0000;0000;0000;044
00:21:32;0003;0000;0000;0000;0000;0000;0000;0000;044
00:21:35;0003;0000;0000;0000;0000;0000;0000;0000;044
00:21:38;0003;0000;0000;0000;0000;0000;0000;0000;042
00:21:43;0003;0000;000
