Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:15:00;0003;0000;0000;0000;0000;0000;0000;0000;045
00:15:03;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:06;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:09;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:12;0003;0000;0000;0000;0000;0000;0000;0000;045
00:15:15;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:18;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:21;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:24;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:27;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:30;0003;0000;0000;0000;0000;0000;0000;0000;042
00:15:33;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:36;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:39;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:42;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:45;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:48;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:51;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:54;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:57;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:00;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:03;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:06;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:09;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:12;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:15;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:18;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:21;0003;0000;0000;0000;0000;0000;0000;0000;042
00:16:24;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:27;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:30;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:33;0003;0000;0000;0000;0000;0000;0000;0000;046
00:16:36;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:39;0003;0000;0000;0000;0000;0000;0000;0000;044
