Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:04:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:46;0003;0000;0000;0000;0000;0000;0000;0000;045
00:04:49;0000;0000;0000;0000;0000;0000;0000;0000;043
00:04:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:55;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:58;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:04;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:34;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:58;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:04;0003;0000;0000;0000;0000;0000;0000;0000;042
00:06:07;0003;0000;0000;0000;0000;0000;0000;0000;042
00:06:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:16;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:31;0003;0000;0000;0000;0000;0000;0000;0000;045
00:06:34;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:40;0003;0000;0000;0000;0000;0000;0000;0000;045
00:06:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:52;0003;0000;0000;0000;0000;0000;0000;0000;042
00:06:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:58;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:22;0003;0000;0000;0000;0000;0000;0000;0000;046
00:07:25;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:34;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:49;0003;0000;0000;0000;0000;0000;0000;0000;042
00:07:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:04;0003;0000;0000;0000;0000;0000;0000;0000;042
00:08:07;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:19;0003;0000;0000;0000;0000;0000;0000;0000;046
00:08:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:25;0003;0000;0000;0000;0000;0000;0000;0000;046
00:08:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:34;0003;0000;0000;0000;0000;0000;0000;0000;042
00:08:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:01;0003;0000;0000;0000;0000;0000;0000;0000;046
00:09:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:07;0003;0000;0000;0000;0000;0000;0000;0000;043
00:09:10;0003;0000;0000;0000;0000;0000;0000;0000;042
00:09:13;0003;0000;0000;0000;0000;0000;0000;0000;045
00:09:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:09:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:09:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:31;0003;0000;0000;0000;0000;0000;0000;0000;045
00:09:34;0003;0000;0000;0000;0000;0000;0000;0000;043
00:09:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:46;0003;0000;0000;0000;0000;0000;0000;0000;046
00:09:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:09:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:09:58;0003;0000;0000;0000;0000;0000;0000;0000;042
00:10:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:07;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:10:13;0003;0000;0000;0000;0000;0000;0000;0000;045
00:10:16;0003;0000;0000;0000;0000;0000;0000;0000;044
00:10:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:10:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:31;0003;0000;0000;0000;0000;0000;0000;0000;042
00:10:34;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:10:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:10:49;0003;0000;0000;0000;0000;0000;0000;0000;045
00:10:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:10:55;0003;0000;0000;0000;0000;0000;0000;0000;045
00:10:58;0003;0000;0000;0000;0000;0000;0000;0000;045
00:11:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:11:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:11:07;0003;0000;0000;0000;0000;0000;0000;0000;042
00:11:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:11:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:11:16;0003;0000;0000;0000;0000;0000;0000;0000;042
00:11:19;0003;0000;0000;0000;0000;0000;0000;0000;045
00:11:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:11:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:11:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:11:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:11:34;0003;0000;0000;0000;0000;0000;0000;0000;046
00:11:37;0003;0000;0000;0000;0000;0000;0000;0000;042
00:11:40;0003;0000;0000;0000;0000;0000;0000;0000;042
00:11:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:11:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:11:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:11:52;0003;0000;0000;0000;0000;0000;0000;0000;042
00:11:55;0003;0000;0000;0000;0000;0000;0000;0000;044
00:11:58;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:04;0003;0000;0000;0000;0000;0000;0000;0000;045
00:12:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:16;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:25;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:34;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:43;0003;0000;0000;0000;0000;0000;0000;0000;045
00:12:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:55;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:58;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:16;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:25;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:58;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:16;0003;0000;0000;0000;0000;0000;0000;0000;045
00:14:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:28;0003;0000;0000;0000;0000;0000;0000;0000;045
00:14:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:40;0003;0000;0000;0000;0000;0000;0000;0000;042
00:14:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:01;0003;0000;0000;0000;0000;0000;0000;0000;042
00:15:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:22;0003;0000;0000;0000;0000;0000;0000;0000;045
00:15:25;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:40;0003;0000;0000;0000;0000;0000;0000;0000;043
