Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:22:43;0003;0000;0000;0000;0000;0000;0000;0000;045
00:22:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:22:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:22:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:22:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:22:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:23:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:07;0003;0000;0000;0000;0000;0000;0000;0000;043
00:23:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:16;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:22;0003;0000;0000;0000;0000;0000;0000;0000;045
00:23:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:23:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:23:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:23:40;0003;0000;0000;0000;0000;0000;0000;0000;029
00:23:43;0003;0000;0000;0000;0000;0000;0000;0000;029
00:23:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:23:49;0003;0000;0000;0000;0000;0000;0000;0000;029
00:23:52;0003;0000;0000;0000;0000;0000;0000;0000;030
00:23:55;0003;0000;0000;0000;0000;0000;0000;0000;030
00:23:58;0003;0000;0000;0000;0000;0000;0000;0000;032
00:24:01;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:04;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:07;0003;0000;0000;0000;0000;0000;0000;0000;030
00:24:10;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:13;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:16;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:19;0003;0000;0000;0000;0000;0000;0000;0000;028
00:24:22;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:25;0003;0000;0000;0000;0000;0000;0000;0000;030
00:24:28;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:31;0003;0000;0000;0000;0000;0000;0000;0000;030
00:24:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:24:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:24:40;0003;0000;0000;0000;0000;0000;0000;0000;030
00:24:43;0003;0000;0000;0000;0000;0000;0000;0000;028
00:24:46;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:49;0003;0000;0000;0000;0000;0000;0000;0000;030
00:24:52;0003;0000;0000;0000;0000;0000;0000;0000;030
00:24:55;0003;0000;0000;0000;0000;0000;0000;0000;029
00:24:58;0003;0000;0000;0000;0000;0000;0000;0000;029
00:25:01;0003;0000;0000;0000;0000;0000;0000;0000;029
00:25:04;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:07;0003;0000;0000;0000;0000;0000;0000;0000;029
00:25:10;0003;0000;0000;0000;0000;0000;0000;0000;031
00:25:13;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:16;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:19;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:22;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:25;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:28;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:31;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:40;0003;0000;0000;0000;0000;0000;0000;0000;029
00:25:43;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:46;0003;0000;0000;0000;0000;0000;0000;0000;029
00:25:48;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:53;0003;0000;0000;0000;0000;0000;0000;0000;029
00:25:56;0003;0000;0000;0000;0000;0000;0000;0000;030
00:25:59;0003;0000;0000;0000;0000;0000;0000;0000;028
00:26:02;0003;0000;0000;0000;0000;0000;0000;0000;029
00:26:05;0003;0000;0000;0000;0000;0000;0000;0000;030
00:26:08;0003;0000;0000;0000;0000;0000;0000;0000;030
00:26:11;0003;0000;0000;0000;0000;0000;0000;0000;030
00:26:14;0003;0000;0000;0000;0000;0000;0000;0000;030
00:26:17;0003;0000;0000;0000;0000;0000;0000;0000;030
