Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:22:25;0003;0000;0000;0000;0000;0000;0000;0000;031
00:22:28;0003;0000;0000;0000;0000;0000;0000;0000;031
00:22:31;0003;0000;0000;0000;0000;0000;0000;0003;031
00:22:34;0003;0000;0000;0000;0000;0000;0000;0000;031
00:22:37;0003;0000;0000;0000;0000;0000;0000;0003;031
00:22:40;0003;0000;0000;0000;0000;0000;0000;0000;031
00:22:43;0003;0000;0000;0000;0000;0000;0000;0003;033
00:22:46;0003;0000;0000;0000;0000;0000;0000;0000;031
00:22:49;0003;0000;0000;0000;0000;0000;0000;0003;031
00:22:52;0003;0000;0000;0000;0000;0000;0000;0003;033
00:22:55;0003;0000;0000;0000;0000;0000;0000;0000;031
00:22:58;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:01;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:04;0003;0000;0000;0000;0000;0000;0000;0003;031
00:23:07;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:10;0003;0000;0000;0000;0000;0000;0000;0003;031
00:23:13;0003;0000;0000;0000;0000;0000;0000;0003;032
00:23:16;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:19;0003;0000;0000;0000;0000;0000;0000;0003;031
00:23:22;0003;0000;0000;0000;0000;0000;0000;0003;031
00:23:25;0003;0003;0000;0000;0000;0000;0000;0000;031
00:23:28;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:31;0003;0000;0000;0000;0000;0000;0000;0003;030
00:23:34;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:37;0003;0003;0000;0000;0000;0000;0000;0003;033
00:23:40;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:43;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:46;0003;0003;0000;0000;0000;0000;0000;0000;031
00:23:49;0003;0000;0000;0000;0000;0000;0000;0000;031
00:23:52;0003;0000;0000;0000;0000;0000;0000;0003;031
00:23:55;0003;0000;0000;0000;0000;0000;0000;0000;030
00:23:58;0003;0000;0000;0000;0000;0000;0000;0000;031
00:24:01;0003;0000;0000;0000;0000;0000;0000;0000;031
00:24:04;0003;0003;0000;0000;0000;0000;0000;0003;031
00:24:07;0003;0000;0000;0000;0000;0000;0000;0003;030
