Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
12:39:37;0000;0000;0000;0000;0000;0000;0000;0000;044
12:39:40;0000;0000;0000;0000;0000;0000;0000;0000;044
12:39:43;0000;0000;0000;0000;0000;0000;0000;0000;044
12:39:46;0000;0000;0000;0000;0000;0000;0000;0000;044
12:39:49;0000;0000;0000;0000;0000;0000;0000;0000;043
12:39:52;0000;0000;0000;0000;0000;0000;0000;0000;050
12:39:55;0000;0000;0000;0000;0000;0000;0000;0000;055
12:39:58;0000;0000;0000;0000;0000;0000;0000;0000;070
12:40:01;0000;0000;0000;0000;0000;0000;0000;0000;073
12:40:04;0000;0000;0000;0000;0000;0000;0000;0000;081
12:40:07;0000;0000;0000;0000;0000;0000;0000;0000;079
12:40:10;0000;0000;0000;0000;0000;0000;0000;0000;070
12:40:13;0000;0000;0000;0000;0000;0000;0000;0000;071
12:40:16;0000;0000;0000;0000;0000;0000;0000;0000;069
12:40:19;0000;0000;0000;0000;0000;0000;0000;0000;096
12:40:22;0000;0000;0000;0000;0000;0000;0000;0000;080
12:40:25;0000;0000;0000;0000;0000;0000;0000;0000;086
12:40:31;0000;0000;0000;0000;0000;0000;0000;0000;101
12:40:34;0000;0000;0000;0000;0000;0000;0000;0000;098
12:40:37;0000;0000;0000;0000;0000;0000;0000;0000;086
12:40:40;0000;0000;0000;0000;0000;0000;0000;0000;090
12:40:43;0000;0000;0000;0000;0000;0000;0000;0000;078
12:40:46;0000;0000;0000;0000;0000;0000;0000;0000;072
12:40:49;0000;0000;0000;0000;0000;0000;0000;0000;067
12:40:52;0000;0000;0000;0000;0000;0000;0000;0000;072
12:40:55;0000;0000;0000;0000;0000;0000;0000;0000;072
12:40:58;0000;0000;0000;0000;0000;0000;0000;0000;071
12:41:01;0000;0000;0000;0000;0000;0000;0000;0000;079
12:41:04;0000;0000;0000;0000;0000;0000;0000;0000;081
12:41:07;0000;0000;0000;0000;0000;0000;0000;0000;091
12:41:10;0000;0000;0000;0000;0000;0000;0000;0000;073
12:41:13;0000;0000;0000;0000;0000;0000;0000;0000;080
12:41:16;0000;0000;0000;0000;0000;0000;0000;0000;070
12:41:19;0000;0000;0000;0000;0000;0000;0000;0000;074
12:41:22;0000;0000;0000;0000;0000;0000;0000;0000;069
12:41:25;0000;0000;0000;0000;0000;0000;0000;0000;062
12:41:28;0000;0000;0000;0000;0000;0000;0000;0000;059
12:41:31;0000;0000;0000;0000;0000;0000;0000;0000;050
12:41:34;0000;0000;0000;0000;0000;0000;0000;0000;043
12:41:37;0000;0000;0000;0000;0000;0000;0000;0000;043
12:41:40;0000;0000;0000;0000;0000;0000;0000;0000;043
12:41:43;0000;0000;0000;0000;0000;0000;0000;0000;043
12:41:46;0000;0000;0000;0000;0000;0000;0000;0000;043
12:41:49;0000;0000;0000;0000;0000;0000;0000;0000;042
12:41:52;0000;0000;0000;0000;0000;0000;0000;0000;043
12:41:55;0000;0000;0000;0000;0000;0000;0000;0000;043
12:41:58;0000;0000;0000;0000;0000;0000;0000;0000;044
12:42:01;0000;0000;0000;0000;0000;0000;0000;0000;044
12:42:04;0000;0000;0000;0000;0000;0000;0000;0000;044
12:42:07;0000;0000;0000;0000;0000;0000;0000;0000;044
12:42:10;0000;0000;0000;0000;0000;0000;0000;0000;044
12:42:13;0000;0000;0000;0000;0000;0000;0000;0000;043
12:42:16;0000;0000;0000;0000;0000;0000;0000;0000;043
12:42:19;0000;0000;0000;0000;0000;0000;0000;0000;044
