Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:09:04;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:07;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:10;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:13;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:16;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:19;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:22;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:25;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:28;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:31;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:40;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:43;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:49;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:52;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:55;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:58;0003;0000;0000;0000;0000;0000;0000;0000;030
00:10:01;0003;0000;0000;0000;0000;0000;0000;0000;028
00:10:04;0003;0000;0000;0000;0000;0000;0000;0000;029
00:10:07;0003;0000;0000;0000;0000;0000;0000;0000;029
00:10:10;0003;0000;0000;0000;0000;0000;0000;0000;031
00:10:13;0003;0000;0000;0000;0000;0000;0000;0000;030
00:10:16;0003;0000;0000;0000;0000;0000;0000;0000;030
00:10:19;0003;0000;0000;0000;0000;0000;0000;0000;029
00:10:22;0003;0000;0000;0000;0000;0000;0000;0000;029
00:10:25;0003;0000;0000;0000;0000;0000;0000;0000;029
00:10:28;0003;0000;0000;0000;0000;0000;0000;0000;029
00:10:31;0003;0000;0000;0000;0000;0000;0000;0000;028
00:10:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:10:37;0003;0000;0000;0000;0000;0000;0000;0000;030
