Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:12:20;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:23;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:26;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:29;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:32;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:35;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:38;0003;0000;0000;0000;0000;0000;0000;0000;044
00:12:41;0003;0000;0000;0000;0000;0000;0000;0000;046
00:12:44;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:47;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:50;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:53;0003;0000;0000;0000;0000;0000;0000;0000;042
00:12:56;0003;0000;0000;0000;0000;0000;0000;0000;043
00:12:59;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:02;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:05;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:08;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:11;0003;0000;0000;0000;0000;0000;0000;0000;045
00:13:14;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:17;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:20;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:23;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:26;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:29;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:32;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:35;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:38;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:41;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:44;0003;0000;0000;0000;0000;0000;0000;0000;046
00:13:47;0003;0000;0000;0000;0000;0000;0000;0000;044
00:13:50;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:53;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:56;0003;0000;0000;0000;0000;0000;0000;0000;043
00:13:59;0003;0000;0000;0000;0000;0000;0000;0000;042
00:14:02;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:05;0003;0000;0000;0000;0000;0000;0000;0000;042
00:14:08;0003;0000;0000;0000;0000;0000;0000;0000;045
00:14:11;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:14;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:17;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:20;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:23;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:26;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:29;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:32;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:35;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:38;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:41;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:44;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:47;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:50;0003;0000;0000;0000;0000;0000;0000;0000;045
00:14:53;0003;0000;0000;0000;0000;0000;0000;0000;044
00:14:56;0003;0000;0000;0000;0000;0000;0000;0000;043
00:14:59;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:02;0003;0000;0000;0000;0000;0000;0000;0000;042
00:15:05;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:08;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:11;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:14;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:17;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:20;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:23;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:26;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:29;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:32;0003;0000;0000;0000;0000;0000;0000;0000;045
00:15:35;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:38;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:41;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:44;0003;0000;0000;0000;0000;0000;0000;0000;042
00:15:47;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:50;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:53;0003;0000;0000;0000;0000;0000;0000;0000;043
00:15:56;0003;0000;0000;0000;0000;0000;0000;0000;044
00:15:59;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:02;0003;0000;0000;0000;0000;0000;0000;0000;042
00:16:05;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:08;0003;0000;0000;0000;0000;0000;0000;0000;044
00:16:11;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:14;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:17;0003;0000;0000;0000;0000;0000;0000;0000;043
00:16:20;0003;0000;0000;0000;0000;0000;0000;0000;046
