Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:04:10;0003;0000;0000;0000;0000;0000;0000;0000;042
00:04:13;0003;0000;0000;0000;0000;0000;0000;0000;042
00:04:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:19;0003;0000;0000;0000;0000;0000;0000;0000;045
00:04:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:25;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:38;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:41;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:44;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:47;0003;0000;0000;0000;0000;0000;0000;0000;042
00:04:50;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:53;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:56;0003;0000;0000;0000;0000;0000;0000;0000;042
00:04:59;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:02;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:05;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:08;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:11;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:14;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:17;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:20;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:23;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:26;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:29;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:32;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:35;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:38;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:41;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:44;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:47;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:50;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:53;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:56;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:59;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:02;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:05;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:08;0003;0000;0000;0000;0000;0000;0000;0000;042
00:06:11;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:14;0003;0000;0000;0000;0000;0000;0000;0000;045
00:06:17;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:20;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:23;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:26;0003;0000;0000;0000;0000;0000;0000;0000;042
00:06:29;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:32;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:35;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:38;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:41;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:44;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:47;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:50;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:53;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:56;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:59;0003;0000;0000;0000;0000;0000;0000;0000;044
