Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:00:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:00:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:00:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:00:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:00:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:00:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:00:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:07;0003;0000;0000;0000;0000;0000;0000;0000;043
00:01:10;0003;0000;0000;0000;0000;0000;0000;0000;042
00:01:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:01:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:01:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:01:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:31;0003;0000;0000;0000;0000;0000;0000;0000;042
00:01:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:37;0003;0000;0000;0000;0000;0000;0000;0000;043
00:01:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:01:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:46;0003;0000;0000;0000;0000;0000;0000;0000;045
00:01:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:01:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:01:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:01:58;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:25;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:34;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:02:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:02:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:03:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:03:07;0003;0000;0000;0000;0000;0000;0000;0000;046
00:03:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:16;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:03:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:25;0003;0000;0000;0000;0000;0000;0000;0000;045
00:03:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:03:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:03:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:03:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:03:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:03:58;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:01;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:07;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:10;0003;0000;0000;0000;0000;0000;0000;0000;045
00:04:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:16;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:25;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:34;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:49;0003;0000;0000;0000;0000;0000;0000;0000;043
00:04:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:04:55;0003;0000;0000;0000;0000;0000;0000;0000;042
00:04:58;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:07;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:16;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:19;0003;0000;0000;0000;0000;0000;0000;0000;045
00:05:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:28;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:34;0003;0000;0000;0000;0000;0000;0000;0000;042
00:05:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:43;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:46;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:52;0003;0000;0000;0000;0000;0000;0000;0000;044
00:05:55;0003;0000;0000;0000;0000;0000;0000;0000;043
00:05:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:07;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:10;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:19;0003;0000;0000;0000;0000;0000;0000;0000;029
00:06:22;0003;0000;0000;0000;0000;0000;0000;0000;031
00:06:25;0003;0000;0000;0000;0000;0000;0000;0000;029
00:06:28;0003;0000;0000;0000;0000;0000;0000;0000;030
00:06:31;0003;0000;0000;0000;0000;0000;0000;0000;031
00:06:34;0003;0000;0000;0000;0000;0000;0000;0000;029
00:06:37;0003;0000;0000;0000;0000;0000;0000;0000;032
00:06:40;0003;0000;0000;0000;0000;0000;0000;0000;031
00:06:43;0003;0000;0000;0000;0000;0000;0000;0000;030
00:06:46;0003;0000;0000;0000;0000;0000;0000;0000;031
00:06:49;0003;0000;0000;0000;0000;0000;0000;0000;031
00:06:52;0003;0000;0000;0000;0000;0000;0000;0000;030
00:06:55;0003;0000;0000;0000;0000;0000;0000;0000;031
00:06:58;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:01;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:04;0003;0000;0000;0000;0000;0000;0000;0000;030
00:07:07;0003;0000;0000;0000;0000;0000;0000;0000;030
00:07:10;0003;0000;0000;0000;0000;0000;0000;0000;032
00:07:13;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:16;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:19;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:22;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:25;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:28;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:31;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:34;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:07:40;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:43;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:07:49;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:52;0003;0000;0000;0000;0000;0000;0000;0000;031
00:07:55;0003;0000;0000;0000;0000;0000;0000;0000;030
00:07:58;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:01;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:04;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:07;0003;0000;0000;0000;0000;0000;0000;0000;032
00:08:10;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:13;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:16;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:19;0003;0000;0000;0000;0000;0000;0000;0000;029
00:08:22;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:25;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:28;0003;0000;0000;0000;0000;0000;0000;0000;030
00:08:31;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:34;0003;0000;0000;0000;0000;0000;0000;0000;029
00:08:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:08:40;0003;0000;0000;0000;0000;0000;0000;0000;030
00:08:43;0003;0000;0000;0000;0000;0000;0000;0000;030
00:08:46;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:49;0003;0000;0000;0000;0000;0000;0000;0000;030
00:08:52;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:55;0003;0000;0000;0000;0000;0000;0000;0000;031
00:08:58;0003;0000;0000;0000;0000;0000;0000;0000;031
00:09:01;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:04;0003;0000;0000;0000;0000;0000;0000;0000;031
00:09:07;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:10;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:13;0003;0000;0000;0000;0000;0000;0000;0000;029
00:09:16;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:19;0003;0000;0000;0000;0000;0000;0000;0000;031
00:09:22;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:25;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:28;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:31;0003;0000;0000;0000;0000;0000;0000;0000;031
00:09:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:40;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:43;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:49;0003;0000;0000;0000;0000;0000;0000;0000;031
00:09:52;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:55;0003;0000;0000;0000;0000;0000;0000;0000;030
00:09:58;0003;0000;0000;0000;0000;0000;0000;0000;029
00:10:01;0003;0000;0000;0000;0000;0000;0000;0000;030
00:10:04;0003;0000;0000;0000;0000;0000;0000;0000;030
00:10:07;0003;0000;0000;0000;0000;0000;0000;0000;030
00:10:10;0003;0000;0000;0000;0000;0000;0000;0000;032
00:10:13;0003;0000;0000;0000;0000;0000;0000;0000;031
00:10:16;0003;0000;0000;0000;0000;0000;0000;0000;030
