Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:30:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:30:49;0003;0000;0000;0000;0000;0000;0000;0000;029
00:30:52;0003;0000;0000;0000;0000;0000;0000;0000;031
00:30:55;0003;0000;0000;0000;0000;0000;0000;0000;030
00:30:58;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:01;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:04;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:07;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:10;0003;0000;0000;0000;0000;0000;0000;0000;031
00:31:13;0003;0000;0000;0000;0000;0000;0000;0000;030
00:31:16;0003;0000;0000;0000;0000;0000;0000;0000;030
00:31:19;0003;0000;0000;0000;0000;0000;0000;0000;030
00:31:22;0003;0000;0000;0000;0000;0000;0000;0000;028
00:31:25;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:28;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:31;0003;0000;0000;0000;0000;0000;0000;0000;028
00:31:34;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:37;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:40;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:43;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:31:49;0003;0000;0000;0000;0000;0000;0000;0000;030
00:31:52;0003;0000;0000;0000;0000;0000;0000;0000;029
00:31:55;0003;0000;0000;0000;0000;0000;0000;0000;028
00:31:58;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:01;0003;0000;0000;0000;0000;0000;0000;0000;030
00:32:04;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:07;0003;0000;0000;0000;0000;0000;0000;0000;030
00:32:10;0003;0000;0000;0000;0000;0000;0000;0000;030
00:32:13;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:16;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:19;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:22;0003;0000;0000;0000;0000;0000;0000;0000;032
00:32:25;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:28;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:31;0003;0000;0000;0000;0000;0000;0000;0000;030
00:32:34;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:37;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:40;0003;0000;0000;0000;0000;0000;0000;0000;030
00:32:43;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:46;0003;0000;0000;0000;0000;0000;0000;0000;028
00:32:49;0003;0000;0000;0000;0000;0000;0000;0000;030
00:32:52;0003;0000;0000;0000;0000;0000;0000;0000;029
00:32:55;0003;0000;0000;0000;0000;0000;0000;0000;028
00:32:58;0003;0000;0000;0000;0000;0000;0000;0000;028
00:33:01;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:04;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:07;0003;0000;0000;0000;0000;0000;0000;0000;029
00:33:10;0003;0000;0000;0000;0000;0000;0000;0000;029
00:33:13;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:16;0003;0000;0000;0000;0000;0000;0000;0000;029
00:33:19;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:22;0003;0000;0000;0000;0000;0000;0000;0000;029
00:33:25;0003;0000;0000;0000;0000;0000;0000;0000;028
00:33:28;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:31;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:40;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:43;0003;0000;0000;0000;0000;0000;0000;0000;029
00:33:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:33:49;0003;0000;0000;0000;0000;0000;0000;0000;029
00:33:52;0003;0000;0000;0000;0000;0000;0000;0000;028
00:33:55;0003;0000;0000;0000;0000;0000;0000;0000;029
00:33:58;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:01;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:04;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:07;0003;0000;0000;0000;0000;0000;0000;0000;029
00:34:10;0003;0000;0000;0000;0000;0000;0000;0000;029
00:34:13;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:16;0003;0000;0000;0000;0000;0000;0000;0000;029
00:34:19;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:22;0003;0000;0000;0000;0000;0000;0000;0000;028
00:34:25;0003;0000;0000;0000;0000;0000;0000;0000;029
00:34:28;0003;0000;0000;0000;0000;0000;0000;0000;029
00:34:31;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:37;0003;0000;0000;0000;0000;0000;0000;0000;029
00:34:40;0003;0000;0000;0000;0000;0000;0000;0000;029
00:34:43;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:49;0003;0000;0000;0000;0000;0000;0000;0000;029
00:34:52;0003;0000;0000;0000;0000;0000;0000;0000;030
00:34:55;0003;0000;0000;0000;0000;0000;0000;0000;031
00:34:58;0003;0000;0000;0000;0000;0000;0000;0000;028
00:35:01;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:04;0003;0000;0000;0000;0000;0000;0000;0000;029
00:35:07;0003;0000;0000;0000;0000;0000;0000;0000;029
00:35:10;0003;0000;0000;0000;0000;0000;0000;0000;029
00:35:13;0003;0000;0000;0000;0000;0000;0000;0000;029
00:35:16;0003;0000;0000;0000;0000;0000;0000;0000;029
00:35:19;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:22;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:25;0003;0000;0000;0000;0000;0000;0000;0000;029
00:35:28;0003;0000;0000;0000;0000;0000;0000;0000;028
00:35:31;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:34;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:37;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:40;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:43;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:49;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:52;0003;0000;0000;0000;0000;0000;0000;0000;030
00:35:55;0003;0000;0000;0000;0000;0000;0000;0000;029
00:35:58;0003;0000;0000;0000;0000;0000;0000;0000;029
