Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:17:00;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:03;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:06;0003;0000;0000;0000;0000;0000;0000;0000;045
00:17:09;0003;0000;0000;0000;0000;0000;0000;0000;042
00:17:12;0003;0000;0000;0000;0000;0000;0000;0000;043
00:17:15;0003;0000;0000;0000;0000;0000;0000;0000;043
00:17:18;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:21;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:24;0003;0000;0000;0000;0000;0000;0000;0000;045
00:17:27;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:30;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:33;0003;0000;0000;0000;0000;0000;0000;0000;043
00:17:36;0003;0000;0000;0000;0000;0000;0000;0000;043
00:17:39;0003;0000;0000;0000;0000;0000;0000;0000;045
00:17:42;0003;0000;0000;0000;0000;0000;0000;0000;042
00:17:45;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:48;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:51;0003;0000;0000;0000;0000;0000;0000;0000;044
00:17:54;0003;0000;0000;0000;0000;0000;0000;0000;043
00:17:57;0003;0000;0000;0000;0000;0000;0000;0000;044
00:18:00;0003;0000;0000;0000;0000;0000;0000;0000;045
00:18:03;0003;0000;0000;0000;0000;0000;0000;0000;045
00:18:06;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:09;0003;0000;0000;0000;0000;0000;0000;0000;044
00:18:12;0003;0000;0000;0000;0000;0000;0000;0000;044
00:18:15;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:18;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:21;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:24;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:27;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:30;0003;0000;0000;0000;0000;0000;0000;0000;044
00:18:33;0003;0000;0000;0000;0000;0000;0000;0000;044
00:18:36;0003;0000;0000;0000;0000;0000;0000;0000;044
00:18:39;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:42;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:45;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:48;0003;0000;0000;0000;0000;0000;0000;0000;045
00:18:51;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:54;0003;0000;0000;0000;0000;0000;0000;0000;043
00:18:57;0003;0000;0000;0000;0000;0000;0000;0000;042
00:19:00;0003;0000;0000;0000;0000;0000;0000;0000;044
00:19:05;0003;0000;0000;0000;0000;0000;0000;0000;045
00:19:08;0003;0000;0000;0000;0000;0000;0000;0000;042
00:19:11;0003;0000;0000;0000;0000;0000;0000;0000;044
00:19:14;0003;0000;0000;0000;0000;0000;0000;0000;043
00:19:17;0003;0000;0000;0000;0000;0000;0000;0000;045
00:19:20;0003;0000;0000;0000;0000;0000;0000;0000;043
00:19:23;0003;0000;0000;0000;0000;0000;0000;0000;043
00:19:26;0003;0000;0000;0000;0000;0000;0000;0000;044
00:19:29;0003;0000;0000;0000;0000;0000;0000;0000;044
