Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:06:19;0003;0000;0000;0000;0000;0000;0000;0000;045
00:06:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:28;0003;0000;0000;0000;0000;0000;0000;0000;045
00:06:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:34;0003;0000;0000;0000;0000;0000;0000;0000;045
00:06:37;0003;0000;0000;0000;0000;0000;0000;0000;045
00:06:40;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:06:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:52;0003;0000;0000;0000;0000;0000;0000;0000;042
00:06:55;0003;0000;0000;0000;0000;0000;0000;0000;044
00:06:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:01;0003;0000;0000;0000;0000;0000;0000;0000;042
00:07:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:07;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:10;0003;0000;0000;0000;0000;0000;0000;0000;042
00:07:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:25;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:28;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:31;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:34;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:37;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:40;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:43;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:46;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:49;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:52;0003;0000;0000;0000;0000;0000;0000;0000;043
00:07:55;0003;0000;0000;0000;0000;0000;0000;0000;044
00:07:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:04;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:07;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:13;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:16;0003;0000;0000;0000;0000;0000;0000;0000;046
00:08:19;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:22;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:25;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:28;0003;0000;0000;0000;0000;0000;0000;0000;044
00:08:31;0003;0000;0000;0000;0000;0000;0000;0000;043
00:08:39;0003;0000;0000;0000;0000;0000;0000;0000;042
00:08:42;0003;0000;0000;0000;0000;0000;0000;0000;042
00:08:45;0003;0000;0000;0000;0000;0000;0000;0000;043
