Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
23:59:49;0003;0000;0000;0000;0000;0000;0000;0000;044
23:59:52;0003;0000;0000;0000;0000;0000;0000;0000;043
23:59:55;0003;0000;0000;0000;0000;0000;0000;0000;044
23:59:58;0003;0000;0000;0000;0000;0000;0000;0000;044
00:00:01;0003;0000;0000;0000;0000;0000;0000;0000;044
00:00:04;0003;0000;0000;0000;0000;0000;0000;0000;044
00:00:07;0003;0000;0000;0000;0000;0000;0000;0000;046
00:00:10;0003;0000;0000;0000;0000;0000;0000;0000;044
00:00:13;0003;0000;0000;0000;0000;0000;0000;0000;043
00:00:16;0003;0000;0000;0000;0000;0000;0000;0000;043
00:00:19;0003;0000;0000;0000;0000;0000;0000;0000;043
00:00:22;0003;0000;0000;0000;0000;0000;0000;0000;044
00:00:25;0003;0000;0000;0000;0000;0000;0000;0000;045
00:00:28;0003;0000;0000;0000;0000;0000;0000;0000;043
