Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:10:52;0003;0000;0000;0000;0000;0000;0000;0000;030
00:10:55;0003;0000;0000;0000;0000;0000;0000;0000;029
00:10:58;0003;0000;0000;0000;0000;0000;0000;0003;029
00:11:01;0003;0000;0000;0000;0000;0000;0000;0000;029
00:11:04;0003;0000;0000;0000;0000;0000;0000;0000;029
00:11:07;0003;0000;0000;0000;0000;0000;0000;0000;028
00:11:10;0003;0000;0000;0000;0000;0000;0000;0000;030
00:11:13;0003;0000;0000;0000;0000;0000;0000;0000;029
00:11:16;0003;0000;0000;0000;0000;0000;0000;0003;028
00:11:19;0003;0000;0000;0000;0000;0000;0000;0000;028
00:11:22;0003;0000;0000;0000;0000;0000;0000;0000;030
00:11:25;0003;0000;0000;0000;0000;0000;0000;0000;028
00:11:28;0003;0000;0000;0000;0000;0000;0000;0000;030
00:11:31;0003;0000;0000;0000;0000;0000;0000;0000;030
00:11:34;0003;0000;0000;0000;0000;0000;0000;0000;028
00:11:37;0003;0000;0000;0000;0000;0000;0000;0000;029
00:11:40;0003;0000;0000;0000;0000;0000;0000;0000;028
00:11:43;0003;0000;0000;0000;0000;0000;0000;0000;029
00:11:46;0003;0000;0000;0000;0000;0000;0000;0000;030
00:11:49;0003;0000;0000;0000;0000;0000;0000;0000;030
00:11:52;0003;0000;0000;0000;0000;0000;0000;0000;030
00:11:55;0003;0000;0000;0000;0000;0000;0000;0003;030
00:11:58;0003;0000;0000;0000;0000;0000;0000;0000;029
00:12:01;0003;0000;0000;0000;0000;0000;0000;0000;029
00:12:04;0003;0000;0000;0000;0000;0000;0000;0000;029
00:12:07;0003;0000;0000;0000;0000;0000;0000;0000;028
