Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:19:34;0003;0003;0000;0000;0000;0000;0000;0000;030
00:19:37;0003;0000;0000;0000;0000;0000;0000;0003;030
00:19:40;0003;0000;0000;0000;0000;0000;0000;0000;029
00:19:43;0003;0003;0000;0000;0000;0000;0000;0003;029
00:19:46;0003;0003;0000;0000;0000;0000;0000;0000;030
00:19:49;0003;0003;0000;0000;0000;0000;0000;0000;028
00:19:52;0003;0003;0000;0000;0000;0000;0000;0000;030
00:19:55;0003;0000;0000;0000;0000;0000;0000;0000;030
00:19:58;0003;0003;0000;0000;0000;0000;0000;0000;030
00:20:01;0003;0003;0000;0000;0000;0000;0000;0000;029
00:20:04;0003;0003;0000;0000;0000;0000;0000;0000;029
00:20:07;0003;0000;0000;0000;0000;0000;0000;0000;029
00:20:10;0003;0003;0000;0000;0000;0000;0000;0000;029
00:20:13;0003;0003;0000;0000;0000;0000;0000;0000;029
00:20:16;0003;0000;0000;0000;0000;0000;0000;0000;029
00:20:19;0003;0000;0000;0000;0000;0000;0000;0000;029
00:20:22;0003;0003;0000;0000;0000;0000;0000;0000;029
00:20:25;0003;0000;0000;0000;0000;0000;0000;0000;029
00:20:28;0003;0000;0000;0000;0000;0000;0000;0000;029
00:20:31;0003;0003;0000;0000;0000;0000;0000;0003;029
