Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI
00:13:55;0003;0003;0000;0000;0000;0000;0000;0000;031
00:13:58;0003;0000;0000;0000;0000;0000;0000;0000;032
00:14:01;0003;0000;0000;0000;0000;0000;0000;0000;032
00:14:04;0003;0000;0000;0000;0000;0000;0000;0000;031
00:14:07;0003;0003;0000;0000;0000;0000;0000;0000;032
00:14:10;0003;0003;0000;0000;0000;0000;0000;0000;032
00:14:13;0003;0000;0000;0000;0000;0000;0000;0000;031
00:14:16;0003;0000;0000;0000;0000;0000;0000;0000;031
00:14:19;0003;0003;0000;0000;0000;0000;0000;0000;032
00:14:22;0003;0000;0000;0000;0000;0000;0000;0000;031
00:14:25;0003;0000;0000;0000;0000;0000;0000;0000;031
00:14:28;0003;0000;0000;0000;0000;0000;0000;0000;031
00:14:31;0003;0003;0000;0000;0000;0000;0000;0000;031
00:14:34;0003;0003;0000;0000;0000;0000;0000;0000;031
00:14:37;0003;0000;0000;0000;0000;0000;0000;0000;032
00:14:40;0003;0003;0000;0000;0000;0000;0000;0000;032
00:14:43;0003;0003;0000;0000;0000;0000;0000;0000;031
00:14:46;0003;0003;0000;0000;0000;0000;0000;0000;032
00:14:49;0003;0003;0000;0000;0000;0000;0000;0000;032
00:14:52;0003;0003;0000;0000;0000;0000;0000;0000;032
